"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code"
"100064_2",,"上寺工場前",,"32.701134","130.97798","100064_2",,"0",,,,
"100065_1",,"試験場前",,"32.6979","130.97862","100065_1",,"0",,,,
"100065_2",,"試験場前",,"32.697662","130.97894","100065_2",,"0",,,,
"100066_1",,"上司尾第一団地",,"32.694473","130.9804","100066_1",,"0",,,,
"100066_2",,"上司尾第一団地",,"32.69381","130.98047","100066_2",,"0",,,,
"100067_1",,"上司尾",,"32.687798","130.98259","100067_1",,"0",,,,
"100067_2",,"上司尾",,"32.688473","130.98245","100067_2",,"0",,,,
"100068_1",,"下馬尾（御船線）",,"32.684673","130.98355","100068_1",,"0",,,,
"100068_2",,"下馬尾（御船線）",,"32.68441","130.9835","100068_2",,"0",,,,
"100069_1",,"浜町",,"32.68402","130.98566","100069_1",,"0",,,,
"100069_2",,"浜町",,"32.68403","130.98578","100069_2",,"0",,,,
"100070_9",,"浜町中央",,"32.683964","130.98746","100070_9",,"0",,,,
"100071_9",,"中央公民館前",,"32.68346","130.98975","100071_9",,"0",,,,
"100072_9",,"山都町役場入口",,"32.68454","130.99094","100072_9",,"0",,,,
"100073_9",,"矢部中学校入口",,"32.68573","130.9925","100073_9",,"0",,,,
"100074_9",,"矢部高校前",,"32.686012","130.9938","100074_9",,"0",,,,
"100075_1",,"畑",,"32.686413","130.99593","100075_1",,"0",,,,
"100075_2",,"畑",,"32.686565","130.9965","100075_2",,"0",,,,
"100076_9",,"上畑",,"32.68782","131.00194","100076_9",,"0",,,,
"100077_1",,"聖橋",,"32.68643","131.01068","100077_1",,"0",,,,
"100077_2",,"聖橋",,"32.68643","131.01068","100077_2",,"0",,,,
"100078_9",,"椎原",,"32.684868","131.0122","100078_9",,"0",,,,
"100079_1",,"東山",,"32.67976","131.01411","100079_1",,"0",,,,
"100079_2",,"東山",,"32.67983","131.01501","100079_2",,"0",,,,
"100080_1",,"日暮崎",,"32.680176","131.01947","100080_1",,"0",,,,
"100080_2",,"日暮崎",,"32.68015","131.01915","100080_2",,"0",,,,
"100081_9",,"御岳校前",,"32.677837","131.03267","100081_9",,"0",,,,
"100082_9",,"川内",,"32.67844","131.03645","100082_9",,"0",,,,
"100083_9",,"上川井野",,"32.68536","131.04768","100083_9",,"0",,,,
"100084_9",,"東川井野",,"32.6858","131.0547","100084_9",,"0",,,,
"100085_9",,"交鶴",,"32.68491","131.05902","100085_9",,"0",,,,
"100086_9",,"下平野",,"32.68669","131.06462","100086_9",,"0",,,,
"100087_9",,"平野（上益城）",,"32.688286","131.07416","100087_9",,"0",,,,
"100088_9",,"須原",,"32.68756","131.0768","100088_9",,"0",,,,
"100089_1",,"清和総合支所入口",,"32.68819","131.08472","100089_1",,"0",,,,
"100089_2",,"清和総合支所入口",,"32.687866","131.08424","100089_2",,"0",,,,
"100090_1",,"大川（山都）",,"32.68962","131.08806","100090_1",,"0",,,,
"100090_2",,"大川（山都）",,"32.68985","131.08846","100090_2",,"0",,,,
"100091_9",,"清和文楽邑",,"32.691593","131.09167","100091_9",,"0",,,,
"100092_1",,"開田",,"32.693165","131.09773","100092_1",,"0",,,,
"100092_2",,"開田",,"32.692913","131.09671","100092_2",,"0",,,,
"100093_9",,"下仏原",,"32.695015","131.10173","100093_9",,"0",,,,
"100094_9",,"仏原",,"32.694527","131.10951","100094_9",,"0",,,,
"100095_9",,"方ヶ野",,"32.69321","131.11511","100095_9",,"0",,,,
"100096_9",,"南柳原",,"32.69373","131.12271","100096_9",,"0",,,,
"100097_9",,"文字ヶ崎",,"32.689762","131.12743","100097_9",,"0",,,,
"100098_9",,"大野幣立宮前",,"32.686703","131.1344","100098_9",,"0",,,,
"100100_9",,"町立そよう病院前",,"32.683224","131.14848","100100_9",,"0",,,,
"100101_9",,"馬見原下鶴",,"32.684464","131.15028","100101_9",,"0",,,,
"100102_9",,"中鶴（山都）",,"32.683235","131.15376","100102_9",,"0",,,,
"100103_1",,"馬見原",,"32.680412","131.15575","100103_1",,"0",,,,
"100103_2",,"馬見原",,"32.680412","131.15575","100103_2",,"0",,,,
"100104_1",,"豊秋",,"32.728706","130.75966","100104_1",,"0",,,,
"100104_2",,"豊秋",,"32.728775","130.75967","100104_2",,"0",,,,
"100105_1",,"増見鶴",,"32.724197","130.76688","100105_1",,"0",,,,
"100105_2",,"増見鶴",,"32.724262","130.76701","100105_2",,"0",,,,
"100106_1",,"陣",,"32.720043","130.77023","100106_1",,"0",,,,
"100106_2",,"陣",,"32.71969","130.77061","100106_2",,"0",,,,
"100107_1",,"五反",,"32.716362","130.77245","100107_1",,"0",,,,
"100107_2",,"五反",,"32.716408","130.77254","100107_2",,"0",,,,
"100108_1",,"芝原",,"32.712315","130.77441","100108_1",,"0",,,,
"100108_2",,"芝原",,"32.71254","130.7744","100108_2",,"0",,,,
"100109_1",,"辺場",,"32.70185","130.77972","100109_1",,"0",,,,
"100109_2",,"辺場",,"32.70207","130.77945","100109_2",,"0",,,,
"100110_1",,"上辺場",,"32.69936","130.78477","100110_1",,"0",,,,
"100110_2",,"上辺場",,"32.699272","130.78516","100110_2",,"0",,,,
"100111_1",,"松ヶ崎",,"32.696938","130.78767","100111_1",,"0",,,,
"100111_2",,"松ヶ崎",,"32.696243","130.78816","100111_2",,"0",,,,
"100112_1",,"乙女橋",,"32.693306","130.79042","100112_1",,"0",,,,
"100112_2",,"乙女橋",,"32.692707","130.79118","100112_2",,"0",,,,
"100113_1",,"糸田",,"32.686626","130.79799","100113_1",,"0",,,,
"100113_2",,"糸田",,"32.687294","130.79767","100113_2",,"0",,,,
"100114_1",,"塔の木",,"32.679565","130.8075","100114_1",,"0",,,,
"100114_2",,"塔の木",,"32.679462","130.80775","100114_2",,"0",,,,
"100115_1",,"浅井入口",,"32.6724","130.81096","100115_1",,"0",,,,
"100115_2",,"浅井入口",,"32.672436","130.81114","100115_2",,"0",,,,
"100116_1",,"甲佐中学校入口",,"32.668938","130.80925","100116_1",,"0",,,,
"100116_2",,"甲佐中学校入口",,"32.66868","130.80923","100116_2",,"0",,,,
"100117_1",,"有安",,"32.664284","130.8081","100117_1",,"0",,,,
"100117_2",,"有安",,"32.662937","130.80771","100117_2",,"0",,,,
"100118_1",,"甲佐高校前",,"32.65668","130.80907","100118_1",,"0",,,,
"100118_2",,"甲佐高校前",,"32.657436","130.80887","100118_2",,"0",,,,
"100119_1",,"甲佐",,"32.65274","130.8091","100119_1",,"0",,,,
"100119_2",,"甲佐",,"32.65274","130.8091","100119_2",,"0",,,,
"100120_1",,"本町（上益城）",,"32.65044","130.8093","100120_1",,"0",,,,
"100120_2",,"本町（上益城）",,"32.650745","130.80946","100120_2",,"0",,,,
"100121_1",,"緑町",,"32.648834","130.80894","100121_1",,"0",,,,
"100121_2",,"緑町",,"32.6482","130.80907","100121_2",,"0",,,,
"100122_9",,"日和瀬橋",,"32.64357","130.81189","100122_9",,"0",,,,
"100123_9",,"寒野",,"32.63983","130.81528","100123_9",,"0",,,,
"100124_9",,"西寒野",,"32.636074","130.81805","100124_9",,"0",,,,
"100125_1",,"二俣橋",,"32.626488","130.81268","100125_1",,"0",,,,
"100125_2",,"二俣橋",,"32.626564","130.8129","100125_2",,"0",,,,
"100126_9",,"小莚",,"32.62474","130.81392","100126_9",,"0",,,,
"100128_9",,"佐俣の湯",,"32.623707","130.82346","100128_9",,"0",,,,
"100129_9",,"馬門橋",,"32.62228","130.82843","100129_9",,"0",,,,
"100130_1",,"佐俣今村",,"32.619698","130.83475","100130_1",,"0",,,,
"100130_2",,"佐俣今村",,"32.619766","130.83485","100130_2",,"0",,,,
"100131_1",,"目磨",,"32.614346","130.84279","100131_1",,"0",,,,
"100131_2",,"目磨",,"32.61403","130.84384","100131_2",,"0",,,,
"100132_9",,"大窪（砥用）",,"32.61545","130.84991","100132_9",,"0",,,,
"100133_1",,"下永富",,"32.617855","130.85812","100133_1",,"0",,,,
"100133_2",,"下永富",,"32.61789","130.85829","100133_2",,"0",,,,
"100135_1",,"砥用中央",,"32.61824","130.86583","100135_1",,"0",,,,
"100135_2",,"砥用中央",,"32.61829","130.86568","100135_2",,"0",,,,
"100136_9",,"砥用五反田",,"32.617718","130.86908","100136_9",,"0",,,,
"100137_1",,"砥用・学校前",,"32.619064","130.86969","100137_1",,"0",,,,
"100137_2",,"砥用・学校前",,"32.618935","130.86961","100137_2",,"0",,,,
"100138_9",,"耳取",,"32.621204","130.87149","100138_9",,"0",,,,
"100139_9",,"内山（美里）",,"32.623478","130.8795","100139_9",,"0",,,,
"100140_1",,"学園前",,"32.6241","130.88309","100140_1",,"0",,,,
"100140_2",,"学園前",,"32.624313","130.88316","100140_2",,"0",,,,
"100141_1",,"霊台橋",,"32.630405","130.88876","100141_1",,"0",,,,
"100141_2",,"霊台橋",,"32.629814","130.88818","100141_2",,"0",,,,
"100142_9",,"峙原",,"32.63312","130.89471","100142_9",,"0",,,,
"100143_1",,"家族旅行村西入口",,"32.634144","130.90236","100143_1",,"0",,,,
"100143_2",,"家族旅行村西入口",,"32.634266","130.90233","100143_2",,"0",,,,
"100144_9",,"内園",,"32.634693","130.90456","100144_9",,"0",,,,
"100145_9",,"家族旅行村東入口",,"32.63646","130.90886","100145_9",,"0",,,,
"100146_9",,"水上",,"32.639248","130.91283","100146_9",,"0",,,,
"100147_9",,"三本松郵便局前",,"32.640724","130.915","100147_9",,"0",,,,
"100148_9",,"三本松（美里）",,"32.639477","130.91719","100148_9",,"0",,,,
"100149_1",,"金木",,"32.642384","130.91782","100149_1",,"0",,,,
"100149_2",,"金木",,"32.64231","130.91774","100149_2",,"0",,,,
"100150_9",,"岩上",,"32.642376","130.9253","100150_9",,"0",,,,
"100151_1",,"興正寺",,"32.64293","130.9306","100151_1",,"0",,,,
"100151_2",,"興正寺",,"32.642933","130.93097","100151_2",,"0",,,,
"100152_9",,"勢井",,"32.64097","130.93661","100152_9",,"0",,,,
"100153_9",,"勢井入口",,"32.642014","130.93906","100153_9",,"0",,,,
"100154_9",,"大辻",,"32.642838","130.94214","100154_9",,"0",,,,
"100155_9",,"大井早",,"32.6425","130.94688","100155_9",,"0",,,,
"100156_9",,"萱野",,"32.641663","130.95049","100156_9",,"0",,,,
"100157_9",,"越草",,"32.64199","130.9599","100157_9",,"0",,,,
"100158_9",,"内大臣入口",,"32.64276","130.96786","100158_9",,"0",,,,
"100159_9",,"鶴越",,"32.642048","130.97717","100159_9",,"0",,,,
"100160_9",,"川井野",,"32.652832","130.97571","100160_9",,"0",,,,
"100161_9",,"荒谷",,"32.654297","130.96895","100161_9",,"0",,,,
"100162_9",,"白小野",,"32.66116","130.96626","100162_9",,"0",,,,
"100163_9",,"上白小野",,"32.664253","130.96814","100163_9",,"0",,,,
"100164_9",,"下牧野",,"32.66621","130.97754","100164_9",,"0",,,,
"100165_9",,"牧野",,"32.668056","130.9804","100165_9",,"0",,,,
"100166_9",,"自動車練習場前",,"32.67242","130.98048","100166_9",,"0",,,,
"100167_9",,"千滝住宅入口",,"32.676243","130.98323","100167_9",,"0",,,,
"100168_9",,"千寿苑入口",,"32.67951","130.98285","100168_9",,"0",,,,
"100169_9",,"千滝",,"32.681282","130.98305","100169_9",,"0",,,,
"100170_1",,"下辺田見",,"32.705383","130.80054","100170_1",,"0",,,,
"100170_2",,"下辺田見",,"32.704464","130.80008","100170_2",,"0",,,,
"100171_1",,"下妙見谷",,"32.698788","130.79694","100171_1",,"0",,,,
"100171_2",,"下妙見谷",,"32.69854","130.79707","100171_2",,"0",,,,
"100172_1",,"妙見谷",,"32.694668","130.7978","100172_1",,"0",,,,
"100172_2",,"妙見谷",,"32.694614","130.79799","100172_2",,"0",,,,
"100173_1",,"下早川",,"32.69119","130.80151","100173_1",,"0",,,,
"100173_2",,"下早川",,"32.691208","130.80171","100173_2",,"0",,,,
"100174_1",,"早川",,"32.685688","130.80504","100174_1",,"0",,,,
"100174_2",,"早川",,"32.68581","130.80511","100174_2",,"0",,,,
"100175_1",,"九品寺交差点",,"32.80034","130.7167","100175_1",,"0",,,,
"100175_2",,"九品寺交差点",,"32.800438","130.71701","100175_2",,"0",,,,
"100176_1",,"交通局前",,"32.798557","130.71864","100176_1",,"0",,,,
"100176_2",,"交通局前",,"32.798523","130.71916","100176_2",,"0",,,,
"100177_1",,"九州学院前",,"32.79698","130.72037","100177_1",,"0",,,,
"100177_2",,"九州学院前",,"32.79737","130.72044","100177_2",,"0",,,,
"100180_1",,"国府",,"32.791485","130.72981","100180_1",,"0",,,,
"100180_2",,"国府",,"32.791462","130.73024","100180_2",,"0",,,,
"100182_1",,"砂取校前",,"32.787373","130.73706","100182_1",,"0",,,,
"100182_2",,"砂取校前",,"32.787624","130.73816","100182_2",,"0",,,,
"100183_1",,"熊本県庁前",,"32.787632","130.74057","100183_1",,"0",,,,
"100183_2",,"熊本県庁前",,"32.78785","130.74144","100183_2",,"0",,,,
"100184_1",,"北窪",,"32.787766","130.74516","100184_1",,"0",,,,
"100184_2",,"北窪",,"32.787918","130.7449","100184_2",,"0",,,,
"100186_1",,"自治会館入口",,"32.782993","130.74763","100186_1",,"0",,,,
"100186_2",,"自治会館入口",,"32.78277","130.7488","100186_2",,"0",,,,
"100187_1",,"健軍校前",,"32.781876","130.75085","100187_1",,"0",,,,
"100187_2",,"健軍校前",,"32.78181","130.7515","100187_2",,"0",,,,
"100188_1",,"動植物園入口",,"32.780132","130.75554","100188_1",,"0",,,,
"100188_2",,"動植物園入口",,"32.780613","130.7547","100188_2",,"0",,,,
"100189_1",,"健軍交番前",,"32.77957","130.75691","100189_1",,"0",,,,
"100189_2",,"健軍交番前",,"32.77973","130.757","100189_2",,"0",,,,
"100190_1",,"健軍電停前",,"32.77831","130.76082","100190_1",,"0",,,,
"100190_2",,"健軍電停前",,"32.77867","130.7601","100190_2",,"0",,,,
"100191_1",,"秋津入口（県道）",,"32.778084","130.7635","100191_1",,"0",,,,
"100191_2",,"秋津入口（県道）",,"32.778206","130.7638","100191_2",,"0",,,,
"100192_1",,"若葉町",,"32.775974","130.76427","100192_1",,"0",,,,
"100192_2",,"若葉町",,"32.77601","130.76437","100192_2",,"0",,,,
"100193_1",,"東野中学校前",,"32.774918","130.76541","100193_1",,"0",,,,
"100193_2",,"東野中学校前",,"32.77495","130.76553","100193_2",,"0",,,,
"100194_1",,"東野三丁目",,"32.772095","130.76631","100194_1",,"0",,,,
"100194_2",,"東野三丁目",,"32.77204","130.76648","100194_2",,"0",,,,
"100195_1",,"中無田（熊本市東区）",,"32.77015","130.76744","100195_1",,"0",,,,
"100195_2",,"中無田（熊本市東区）",,"32.77086","130.76715","100195_2",,"0",,,,
"100196_1",,"間島橋",,"32.76434","130.76915","100196_1",,"0",,,,
"100196_2",,"間島橋",,"32.764385","130.76929","100196_2",,"0",,,,
"100197_1",,"秋津団地入口",,"32.762596","130.76886","100197_1",,"0",,,,
"100197_2",,"秋津団地入口",,"32.762558","130.76892","100197_2",,"0",,,,
"100198_1",,"秋津団地",,"32.76189","130.76654","100198_1",,"0",,,,
"100198_2",,"秋津団地",,"32.761845","130.76643","100198_2",,"0",,,,
"100199_1",,"秋津市営住宅",,"32.7619","130.76326","100199_1",,"0",,,,
"100199_2",,"秋津市営住宅",,"32.76194","130.76317","100199_2",,"0",,,,
"100200_1",,"下六嘉",,"32.754707","130.77304","100200_1",,"0",,,,
"100200_2",,"下六嘉",,"32.75493","130.77315","100200_2",,"0",,,,
"100201_1",,"井寺入口",,"32.75052","130.77303","100201_1",,"0",,,,
"100201_2",,"井寺入口",,"32.750523","130.77313","100201_2",,"0",,,,
"100202_1",,"足手荒神入口",,"32.747646","130.77144","100202_1",,"0",,,,
"100202_2",,"足手荒神入口",,"32.747738","130.77168","100202_2",,"0",,,,
"100203_9",,"上六嘉",,"32.74192","130.77206","100203_9",,"0",,,,
"100204_9",,"丸池",,"32.739502","130.77261","100204_9",,"0",,,,
"100205_9",,"甲佐・記念碑前",,"32.68161","130.78876","100205_9",,"0",,,,
"100206_9",,"宮の本",,"32.75389","130.74481","100206_9",,"0",,,,
"100207_1",,"高田（上益城）",,"32.73863","130.74014","100207_1",,"0",,,,
"100207_2",,"高田（上益城）",,"32.738533","130.74037","100207_2",,"0",,,,
"100208_1",,"千町",,"32.732754","130.7385","100208_1",,"0",,,,
"100208_2",,"千町",,"32.732925","130.73877","100208_2",,"0",,,,
"100209_1",,"千原入口",,"32.729027","130.73772","100209_1",,"0",,,,
"100209_2",,"千原入口",,"32.729168","130.7379","100209_2",,"0",,,,
"100210_1",,"火の君マルシェ",,"32.72503","130.73845","100210_1",,"0",,,,
"100210_2",,"火の君マルシェ",,"32.72512","130.7386","100210_2",,"0",,,,
"100211_1",,"杉上今",,"32.719913","130.73865","100211_1",,"0",,,,
"100211_2",,"杉上今",,"32.719875","130.73872","100211_2",,"0",,,,
"100212_1",,"ひばりヶ丘（熊本）",,"32.716984","130.7343","100212_1",,"0",,,,
"100212_2",,"ひばりヶ丘（熊本）",,"32.717785","130.73526","100212_2",,"0",,,,
"100213_1",,"宮の下（熊本）",,"32.71386","130.73128","100213_1",,"0",,,,
"100213_2",,"宮の下（熊本）",,"32.71351","130.73108","100213_2",,"0",,,,
"100214_1",,"城南",,"32.70515","130.72795","100214_1",,"0",,,,
"100214_2",,"城南",,"32.70515","130.72789","100214_2",,"0",,,,
"100215_1",,"浜戸川橋",,"32.701626","130.72792","100215_1",,"0",,,,
"100215_2",,"浜戸川橋",,"32.701565","130.72801","100215_2",,"0",,,,
"100216_9",,"西塚原",,"32.696007","130.73485","100216_9",,"0",,,,
"100217_9",,"塚原",,"32.693325","130.73795","100217_9",,"0",,,,
"100218_9",,"上塚原",,"32.689934","130.74332","100218_9",,"0",,,,
"100219_9",,"ＪＡ豊田支所前",,"32.688477","130.74571","100219_9",,"0",,,,
"100220_9",,"藤山",,"32.68651","130.74982","100220_9",,"0",,,,
"100221_9",,"鰐瀬",,"32.684826","130.75409","100221_9",,"0",,,,
"100222_9",,"志導寺",,"32.680016","130.75574","100222_9",,"0",,,,
"100223_9",,"宮原（熊本）",,"32.677372","130.75821","100223_9",,"0",,,,
"100224_9",,"下安見",,"32.65962","130.75589","100224_9",,"0",,,,
"100225_9",,"上安見",,"32.657074","130.75453","100225_9",,"0",,,,
"100226_9",,"豊野芝原",,"32.651985","130.75029","100226_9",,"0",,,,
"100227_9",,"山崎",,"32.64681","130.7478","100227_9",,"0",,,,
"100229_9",,"豊野支所前",,"32.639458","130.74884","100229_9",,"0",,,,
"100230_9",,"福祉センター前",,"32.636105","130.75063","100230_9",,"0",,,,
"100231_9",,"暁",,"32.630238","130.74979","100231_9",,"0",,,,
"100232_9",,"中間",,"32.62269","130.75314","100232_9",,"0",,,,
"100233_9",,"上郷",,"32.619724","130.75182","100233_9",,"0",,,,
"100234_1",,"内田入口",,"32.612034","130.7507","100234_1",,"0",,,,
"100234_2",,"内田入口",,"32.61154","130.75064","100234_2",,"0",,,,
"100235_1",,"段鶴",,"32.60599","130.75084","100235_1",,"0",,,,
"100235_2",,"段鶴",,"32.60599","130.75084","100235_2",,"0",,,,
"100236_1",,"御領（熊本市南区）",,"32.697","130.72658","100236_1",,"0",,,,
"100236_2",,"御領（熊本市南区）",,"32.697468","130.72667","100236_2",,"0",,,,
"100237_1",,"東阿高団地前",,"32.692486","130.72713","100237_1",,"0",,,,
"100237_2",,"東阿高団地前",,"32.69277","130.7272","100237_2",,"0",,,,
"100238_1",,"公会堂前（城南）",,"32.6894","130.72815","100238_1",,"0",,,,
"100238_2",,"公会堂前（城南）",,"32.6895","130.72827","100238_2",,"0",,,,
"100239_9",,"東阿高",,"32.682537","130.72522","100239_9",,"0",,,,
"100240_9",,"海の平",,"32.67593","130.71953","100240_9",,"0",,,,
"100241_9",,"海の平入口",,"32.674088","130.71584","100241_9",,"0",,,,
"100242_9",,"古保山",,"32.668724","130.70416","100242_9",,"0",,,,
"100243_9",,"南古保山",,"32.665558","130.69954","100243_9",,"0",,,,
"100244_9",,"中曲野",,"32.660824","130.69427","100244_9",,"0",,,,
"100245_9",,"曲野",,"32.65693","130.68971","100245_9",,"0",,,,
"100246_9",,"ＪＡ共済連前",,"32.65547","130.68929","100246_9",,"0",,,,
"100247_9",,"大野橋",,"32.651085","130.68668","100247_9",,"0",,,,
"100248_1",,"松橋中学校入口",,"32.652054","130.68233","100248_1",,"0",,,,
"100248_2",,"松橋中学校入口",,"32.652176","130.6828","100248_2",,"0",,,,
